id,name,city,reg,name
32594-137782,Kurashiki Nakashima,Kurashiki,JP,Kelly Shafer
22517-221626,Xola,Mexico City,MX,Kelly Shafer
20264-200472,Oslo City,Oslo,NO,Kelly Shafer
32102-130344,The Crystal,Lardprao,TH,Kelly Shafer
30691-99444,Quanta,Gueishan Township,TW,Kelly Shafer
5589-1670,La Paz & Aliso Creek,Laguna Niguel,US,Kelly Shafer
20540-196508,Ralph's - Los Angeles #198,Los Angeles,US,Kelly Shafer
70033-129847,Macy's-Union Square 4th Floor,San Francisco,US,Kelly Shafer
6630-71280,Burbank & Van Nuys,Van Nuys,US,Kelly Shafer
2876-91761,1515 Hwy 138,Conyers,US,Kelly Shafer
50207-271146,Jewel Osco - Elburn #3347,Elburn,US,Kelly Shafer
2429-15575,Circle Tower,Indianapolis,US,Kelly Shafer
18836-184386,Kroger Florence #466,Florence,US,Kelly Shafer
23935-234365,Target Danvers T-1187,Danvers,US,Kelly Shafer
7700-32162,Glen Rock,Glen Rock,US,Kelly Shafer
7296-1042,188th Street & 64th Ave,Fresh Meadows,US,Kelly Shafer
19469-199805,Target Columbia NE T-1319,Columbia,US,Kelly Shafer
32144-123448,Old Town Commercial Island,Dubai,AE,Joel Garza
19822-199289,Aramark @ Grant MacEwan Clock Tower,Edmonton,CA,Joel Garza
4240-895,1124 Bank Street,Ottawa,CA,Joel Garza
15960-158604,York University-Centre for Film & T,Toronto,CA,Joel Garza
17068-175388,Koriyama Asaka,Koriyama,JP,Joel Garza
38130-95642,Zona Rosa,Mexico City,MX,Joel Garza
18229-181873,Silom Complex,Bangrak,TH,Joel Garza
74591-83730,Vons-Chula Vista #2071,Chula Vista,US,Joel Garza
17861-179165,Douglas & Cavitt Stallman,Granite Bay,US,Joel Garza
8625-94010,Stockton & T,Sacramento,US,Joel Garza
232-1436,35 East Wacker Drive,Chicago,US,Joel Garza
11511-105234,Kentucky Oaks Mall,Paducah,US,Joel Garza
28295-249795,Teavana - Towson Town Center,TOWSON,US,Joel Garza
2220-665,Southtown - I-494 and Penn,Bloomington,US,Joel Garza
9656-96913,I-20 @ Springridge,Clinton,US,Joel Garza
10781-102255,I 55 & Northside,Jackson,US,Joel Garza
9364-95870,High House Road,Cary,US,Joel Garza
72924-87821,Harris Teeter-Cornelius #179,Cornelius,US,Joel Garza
73185-21493,Albertsons-Las Vegas #6006,Las Vegas,US,Joel Garza
7675-44919,14th & Sixth,New York,US,Joel Garza
73841-121689,"Food Pyramid - Ponca City, OK",Ponca City,US,Joel Garza
19876-159124,I-10 & Hawkins,El Paso,US,Joel Garza
14347-105739,8th & Rosedale,Fort Worth,US,Joel Garza
6419-33739,Mason Rd. & Westheimer Pkwy.,Katy,US,Joel Garza
79751-101070,Safeway - Bellevue #1600,Bellevue,US,Joel Garza
13422-103654,Lynden Retail - Lynden,Lynden,US,Joel Garza
24640-221027,Huidobro,Buenos Aires,AR,Helene Goddard
74983-102402,Safeway - Brooks #852,Brooks,CA,Helene Goddard
4565-95546,1740 Pembina Hwy,Winnipeg,CA,Helene Goddard
16592-156018,Route 117 & Latreille,Mont Tremblant,CA,Helene Goddard
31608-105792,Sihlcity,Zurich,CH,Helene Goddard
21868-213704,Teknology Park Malaysia DT,Kuala Lumpur,MY,Helene Goddard
16799-173486,Oławska,Wrocław,PL,Helene Goddard
18354-186965,Nevsky Center (Stockmann),Saint Petersburg,RU,Helene Goddard
33334-18499,Min Chung,Taipei City,TW,Helene Goddard
74398-83385,Safeway-Casa Grande #1706,Casa Grande,US,Helene Goddard
538-482,Carlmont Center Belmont,Belmont,US,Helene Goddard
9233-9082,Avenue of Stars & Constellation,Century City,US,Helene Goddard
6848-83062,Escondido & Valley Parkway,Escondido,US,Helene Goddard
5453-238624,Ontario Mills & Mills Circle,Ontario,US,Helene Goddard
9394-95731,8th St & 142nd Ave,Miami,US,Helene Goddard
8299-3089,Fowler & 50th,Tampa,US,Helene Goddard
13369-106887,Hwy 54 & Broken Bow Ct,Peachtree City,US,Helene Goddard
2724-82722,Lima & Ludwig,Fort Wayne,US,Helene Goddard
75830-98680,Renaissance Boston Harbor Lobby,Boston,US,Helene Goddard
26169-237578,Harris Teeter Winston Salem # 346,Winston-Salem,US,Helene Goddard
7769-65280,Macy's 3rd Floor,New York,US,Helene Goddard
17542-181051,Target Summerville T-1493,Summerville,US,Helene Goddard
23183-95271,Kroger-Jackson #468,Jackson,US,Helene Goddard
73894-121164,Farm Fresh-Franklin #674,Franklin,US,Helene Goddard
3248-1635,Roosevelt Square,Seattle,US,Helene Goddard
28531-249953,Teavana - Fox River Mall,Appleton,US,Helene Goddard
4014-138344,1180 Steeles Ave E,Milton,CA,Katherine White
3791-152295,WB Burtonwood,Cheshire,GB,Katherine White
12060-10175,Edinburgh-Lothian Road,Edinburgh,GB,Katherine White
47206-257264,Talbot Street Kiosk,Dublin,IE,Katherine White
47219-257385,Shinsaibashi OPA Honkan 2F,Osaka,JP,Katherine White
17163-173044,Harbor Point Subic,Olongapo City,PH,Katherine White
31333-103558,Lin Kou,Gueishan Township,TW,Katherine White
76708-101561,Target Woodland Hills/TopangaT-2143,Canoga Park,US,Katherine White
74761-92740,Pavilions-Lakewood #2209,Lakewood,US,Katherine White
17602-86221,First & Main Napa,Napa,US,Katherine White
6940-83521,Milliken & 4th,Ontario,US,Katherine White
8430-27708,Keystone Plaza,North Miami Beach,US,Katherine White
8972-94800,Chicago & Wabash,Chicago,US,Katherine White
73935-129828,D&W Fresh Market-Williamston #1903,Williamston,US,Katherine White
29069-251948,Harris Teeter Winston Salem 216,Winston Salem,US,Katherine White
25446-241029,161st & Morris Ave,Bronx,US,Katherine White
23267-228864,Caesar's Bay Shopping Center,Brooklyn,US,Katherine White
23958-229010,Market District - Solon #228,Solon,US,Katherine White
3874-137944,Target Hanover Township T-2399,Allentown,US,Katherine White
13542-107034,Tilghman St.,Allentown,US,Katherine White
9304-88084,Center Drive DuPont,Dupont,US,Katherine White
4390-20920,Sherwood Park Chapters,Edmonton,CA,Adam Pierce
4410-30299,Granville & Georgia,Vancouver,CA,Adam Pierce
4234-522,Fort & Foul Bay,Victoria,CA,Adam Pierce
75972-106123,Sheraton Parkway Toronto North- Ric,Richmond Hill,CA,Adam Pierce
12808-140544,West One Centre,London,GB,Adam Pierce
30610-100068,AEON MALL Akita,Akita,JP,Adam Pierce
47033-256544,KPC,Kuwait,KW,Adam Pierce
33103-11382,Holland Village,Singapore,SG,Adam Pierce
31412-107164,Starbucks,Istanbul - Avrupa,TR,Adam Pierce
15293-157605,SFO Terminal 2 Arrivals,San Francisco,US,Adam Pierce
14611-121465,Hwy 77 & E 25th St,Lynn Haven,US,Adam Pierce
76889-97603,Target Opa Locka/Miami Lakes T-2196,Miami Gardens,US,Adam Pierce
8552-75465,N. Monroe & John Knox,Tallahassee,US,Adam Pierce
9954-99150,12 Mile & Gratiot,Roseville,US,Adam Pierce
76440-97594,Super Target Saint Paul ST-2046,Saint Paul,US,Adam Pierce
25229-94533,Price Chopper-Syracuse #172,Syracuse,US,Adam Pierce
2390-12002,West Sixth Street,Cleveland,US,Adam Pierce
73685-104191,Albertsons 2599 @ Bend,Bend,US,Adam Pierce
472-1839,Orenco Station,Hillsboro,US,Adam Pierce
15690-154018,74th & Lakewood Drive - Lakewood,Lakewood,US,Adam Pierce
4785-104821,Langford Centre,Langford,CA,Michael Lee
166-108,West Broadway,Vancouver,CA,Michael Lee
4245-912,129 Bank Street,Ottawa,CA,Michael Lee
6171-149827,Safeway-Regina #397,Regina,CA,Michael Lee
31989-126367,Ikebukuro Sunshine-dori,Toshima-ku,JP,Michael Lee
30262-53559,Karasuma Kyoto Hotel,Kyoto,JP,Michael Lee
31088-102451,Palmas,Mexico City,MX,Michael Lee
21871-206347,Quill City Mall,Kuala Lumpur,MY,Michael Lee
16589-155031,Boai-Kaohsiung,Kaohsiung City,TW,Michael Lee
21552-211966,Douliu,Douliu City,TW,Michael Lee
28984-247347,Outlets of Little Rock,Little Rock,US,Michael Lee
6392-3134,Garden of the Gods at Centennial,Colorado Springs,US,Michael Lee
11869-105617,The Portals,Washington,US,Michael Lee
8281-1647,Trade Center,Coral Springs,US,Michael Lee
8806-87001,17th St & 15th Ave,Fort Lauderdale,US,Michael Lee
14413-121824,Bourbonnais-Main & Latham,Bourbonnais,US,Michael Lee
76564-96763,Target Chicago McKinley Park T-2078,Chicago,US,Michael Lee
8870-94803,Springfield-Veterans & Lindberg,Springfield,US,Michael Lee
49334-250248,Kroger Louisville 186,LOUISVILLE,US,Michael Lee
72992-97702,Ingles-Arden #130,Arden,US,Michael Lee
9481-96922,Hwy 395 & Rhodes St - Carson Cty,Carson City,US,Michael Lee
23900-233625,Vance Jackson & Huebner,San Antonio,US,Michael Lee
74332-64239,Safeway-Alexandria #1283,Alexandria,US,Michael Lee
29394-253524,Bridgeport Way & 100th - Lakewood,Lakewood,US,Michael Lee
2530-37739,75th & 118th,Kenosha,US,Michael Lee
1359-138434,Qanat Al Qasba,Sharjah,AE,Anthony Vogt
4850-104701,11710 Yonge St,Richmond Hill,CA,Anthony Vogt
3562-131562,تيفولى,,EG,Anthony Vogt
48229-261811,The Venue,Abu Halifa,KW,Anthony Vogt
12471-154184,Plaza Carso SLP,San Luis Potosi,MX,Anthony Vogt
15790-160844,Pardo,Lima,PE,Anthony Vogt
8147-153110,Plaza Santa Elena,La Libertad,SV,Anthony Vogt
6678-73223,Civic Center & Stevenson,Fremont,US,Anthony Vogt
75007-83227,King Soopers-Lakewood #59,Lakewood,US,Anthony Vogt
74479-84400,Safeway-Littleton #1599,Littleton,US,Anthony Vogt
19095-194425,Target Jacksonville Mandarin T-1300,Jacksonville Mandarin,US,Anthony Vogt
8323-3056,Bayside-Miami,Miami,US,Anthony Vogt
11179-103484,Naperville-Rte 59 & 75th,Naperville,US,Anthony Vogt
9660-97316,"Rockaway, Ring Road",Rockaway,US,Anthony Vogt
12928-155285,University of Cincinnati - 2,Cincinnati,US,Anthony Vogt
6244-165605,Beltline and Coit,Dallas,US,Anthony Vogt
24308-236989,Bandera & Huebner,San Antonio,US,Anthony Vogt
9503-94480,4637 Sunset Blvd.,Renton,US,Anthony Vogt
17241-171904,Palmares Open Mall,Mendoza,AR,Hazel Littlefield
4641-99593,Mission Creek Plaza-Kelowna,Kelowna,CA,Hazel Littlefield
16466-157825,1350 Baseline Road,Ottawa,CA,Hazel Littlefield
21873-214504,Southampton - Hedge End Retail Park,Southampton,GB,Hazel Littlefield
30247-48139,Takasaki Station Bldg. Montres,Takasaki,JP,Hazel Littlefield
30443-84826,Nishihonmachi,Osaka,JP,Hazel Littlefield
25644-241749,ANDAMAR,BOCA DEL RIO VERACRUZ,MX,Hazel Littlefield
31754-109644,City Mall KK,Kota Kinabalu,MY,Hazel Littlefield
19168-178224,Hwy 69 & Hwy 89,Prescott,US,Hazel Littlefield
13221-106687,"California & Barton, Loma Linda",Loma Linda,US,Hazel Littlefield
79625-96835,Safeway-Carmichael #1560,Sacramento,US,Hazel Littlefield
21409-178825,Embassy Suites Hotel-Baltimore,Baltimore,US,Hazel Littlefield
19868-194144,Dayton - Wilmington Pike,Dayton,US,Hazel Littlefield
686-1364,I-10 & Wurzbach - The Colonade,San Antonio,US,Hazel Littlefield
22556-222345,Paradise Mall,Sofia,BG,Lois Lyvers
16475-171626,Portal Nunoa,Santiago,CL,Lois Lyvers
1190-127384,Mainz Hauptbahnhof,Mainz,DE,Lois Lyvers
17408-181145,Palma de Mallorca - Module C,Palma,ES,Lois Lyvers
28694-250906,Leeds - City Point,Leeds City Point,GB,Lois Lyvers
31381-107384,Pakuwon Supermall,Surabaya,ID,Lois Lyvers
17857-186566,Goregaon East - Oberoi Mall,Mumbai,IN,Lois Lyvers
25525-241266,Sapporo Nishimachi,Sapporo,JP,Lois Lyvers
30466-84829,Asaka Eki-mae,Asaka,JP,Lois Lyvers
30118-13424,Shibuya Mark City,Shibuya-ku,JP,Lois Lyvers
33912-12650,Kota Raya,Kuala Lumpur,MY,Lois Lyvers
5083-148245,Sokolniki Mall 1st floor,Moscow,RU,Lois Lyvers
49914-271624,Fortune Town,Bangkok,TH,Lois Lyvers
27150-246609,FAI - Main Terminal,Fairbanks,US,Lois Lyvers
21596-200587,Frys - Phoenix #127,Phoenix,US,Lois Lyvers
11161-103516,Tilden & Blanding,Alameda,US,Lois Lyvers
14003-108021,17th & Westminster,Costa Mesa,US,Lois Lyvers
10134-99734,"Merced & 10th, Fowler",Fowler,US,Lois Lyvers
14011-108036,North Coast Hwy & Broadway Pl.,Laguna Beach,US,Lois Lyvers
79558-103613,Vons - Oxnard #2825,OXNARD,US,Lois Lyvers
20181-203487,City Market - Cortez #408,Cortez,US,Lois Lyvers
22266-215484,Fishermans Wharf,Jupiter,US,Lois Lyvers
11619-104790,SR Hwy 515 & Highland Pkwy,Ellijay,US,Lois Lyvers
73954-113248,Kroger - Cold Spring #410,Cold Spring,US,Lois Lyvers
72163-8831,Boston Sheraton-Main Lobby,Boston,US,Lois Lyvers
14138-114271,McClellan Hwy & Boardman St.,East Boston,US,Lois Lyvers
79350-98317,Harris Teeter - Darnestown #325,Darnestown,US,Lois Lyvers
20970-208926,Target Phillipsburg T-1464,Phillipsburg,US,Lois Lyvers
18624-187364,Riverhead S/C - Cty Rd 58,Riverhead,US,Lois Lyvers
3410-87040,Fred Meyer Santiam - Albany,Albany,US,Lois Lyvers
471-2064,Doernbecher/Hospital,Portland,US,Lois Lyvers
22987-187464,Kutztown University of PA - Rohrbac,Kutztown,US,Lois Lyvers
14221-107001,Philadelphia Premium Outlets,Pottstown,US,Lois Lyvers
11822-105441,I 35 & Pleasant Run,DeSoto,US,Lois Lyvers
6242-628,Bay Area & Gateway - Barnes & Noble,Webster,US,Lois Lyvers
2713-84645,108th & West Forest,Hales Corners,US,Lois Lyvers
19866-195705,535 Larry Uteck Blvd.,Bedford,CA,Helen Oskins
4762-245326,Fairway Plaza,Kitchener,CA,Helen Oskins
21365-212224,Bath - Avon Street,Bath,GB,Helen Oskins
25337-240590,Minami-Nagareyama,Nagareama,JP,Helen Oskins
25645-228549,AEON MALL Tamadairanomori,Hino,JP,Helen Oskins
30019-11532,Shimokitazawa,Setagaya-ku,JP,Helen Oskins
30299-61939,You Me Town Omuta,Omuta,JP,Helen Oskins
2046-141768,CDC,Bangkapi,TH,Helen Oskins
13122-152324,Bashas-Tucson #52,Tucson,US,Helen Oskins
11233-104456,6th & Grand,Los Angeles,US,Helen Oskins
669-443,Central & Olive,Montclair,US,Helen Oskins
76248-95029,Super Target West Palm Beach ST-19,West Palm Beach,US,Helen Oskins
10824-102587,A1A & Chester,Yulee,US,Helen Oskins
11514-103952,Hwy 16 & Hwy 64,Denham Springs,US,Helen Oskins
75341-101549,Red Rock Station - Food Court,Las Vegas,US,Helen Oskins
11291-94553,Outlets at Hershey,Hershey,US,Helen Oskins
8884-94759,Hwy 1431 & Parmer,Cedar Park,US,Helen Oskins
76258-95153,Target Sterling T-1009,Sterling,US,Helen Oskins
18774-159648,Fairmont Palliser Calgary,Calgary,CA,Kenneth Johannsen
28289-250624,Lincoln - Tritton Retail Park,Lincoln,GB,Kenneth Johannsen
12104-11922,Edgware Road,London,GB,Kenneth Johannsen
48308-262825,Merdeka Walk Medan,Medan,ID,Kenneth Johannsen
30452-83444,SANO PREMIUM OUTLETS,Tochigi,JP,Kenneth Johannsen
19119-186364,SHISUI PREMIUM OUTLETS,Shisui-machi,JP,Kenneth Johannsen
30480-88721,Futamatagawa SEIYU,Yokohama,JP,Kenneth Johannsen
32467-137778,TSUTAYA Higashi Matsumoto,Matsumoto,JP,Kenneth Johannsen
30740-101242,Westgate-NZ,Auckland,NZ,Kenneth Johannsen
26779-245405,SM City Sta. Rosa,Sta Rosa,PH,Kenneth Johannsen
17125-179208,Grand 5,Klong Toey,TH,Kenneth Johannsen
25389-240853,Starbucks,Antalya,TR,Kenneth Johannsen
10269-100668,Lyons-Ogden & First,Lyons,US,Kenneth Johannsen
7718-59500,Hampton Bays,Hampton Bays,US,Kenneth Johannsen
22989-222127,Market District-Strongsville #4086,Strongsville,US,Kenneth Johannsen
22602-222605,Hwy 75 & 121st,Glenpool,US,Kenneth Johannsen
755-167564,"Valley Forge S.C., King of Prussia",King of Prussia,US,Kenneth Johannsen
70357-138226,Target Memphis East T 2474,Memphis,US,Kenneth Johannsen
10921-102863,Hwy 80 & FM 548,Forney,US,Kenneth Johannsen
15083-119364,Shopping Center 3,Sao Paulo,BR,Katherine Guest
29638-254609,Frankfurt-Airport (hall B landside),Frankfurt,DE,Katherine Guest
21768-215204,GKM,Jakarta,ID,Katherine Guest
30157-31100,S-PAL Sendai Main Building,Sendai,JP,Katherine Guest
26438-242425,Iwaki Kashima-kaido,Iwaki,JP,Katherine Guest
30881-101703,Circuito Ingenieros,Mexico City,MX,Katherine Guest
26575-217148,Castilla,Lima,PE,Katherine Guest
16716-169266,Gothenburg Central Station,Gothenburg,SE,Katherine Guest
23702-232905,Lukang,Lukang Township,TW,Katherine Guest
79520-102918,Safeway - Carmel #2669,Carmel,US,Katherine Guest
74599-87828,Vons-La Crescenta #2598,La Crescenta,US,Katherine Guest
9474-72423,Highway 49 & Highway 41 - Oakhurst,Oakhurst,US,Katherine Guest
23483-230641,King Soopers - Littleton #41,Littleton,US,Katherine Guest
74787-98720,Safeway-Coeur d'Alene #1470,Coeur d'Alene,US,Katherine Guest
23002-223746,Meacham & American,Schaumburg,US,Katherine Guest
72915-93016,Meijer-Rockford #226,Rockford,US,Katherine Guest
9918-66644,Brentwood & White,Brentwood,US,Katherine Guest
19195-193084,106 Page Avenue,Staten Island,US,Katherine Guest
76493-97488,Target Philadelphia/BridesbrgT-2075,Philadelphia,US,Katherine Guest
75588-99867,SEA SeaTac CT-26,Seattle,US,Katherine Guest
32495-133884,Invalidenstrasse,Wien,AT,Helen Borghoff
6149-147151,5554 Kaye Street,Halifax,CA,Helen Borghoff
75716-95583,Skylon Tower Murray Street,Niagara Falls,CA,Helen Borghoff
17624-176765,Dundas & Aukland,Toronto,CA,Helen Borghoff
13035-154156,Dundas & Quebec,Toronto,CA,Helen Borghoff
4608-98091,Six Points Plaza-5230 Dundas St W,Toronto,CA,Helen Borghoff
5131-128364,KOMM,Offenbach am Main,DE,Helen Borghoff
32691-137774,Sendai PARCO,Sendai,JP,Helen Borghoff
30628-100745,NEC Head Office Bldg.,Minato-ku,JP,Helen Borghoff
32399-131152,AEON MALL Odaka,Nagoya,JP,Helen Borghoff
29752-255187,Kodani Service Area (Up Lane),Higashihiroshima,JP,Helen Borghoff
32536-119565,Tecos,Guadalajara,MX,Helen Borghoff
31519-108182,Bangsar Village 2,Kuala Lumpur,MY,Helen Borghoff
29016-252148,Riyadh Office,Riyadh,SA,Helen Borghoff
3167-145128,Starbucks,Istanbul,TR,Helen Borghoff
31339-104754,Starbucks,Izmir,TR,Helen Borghoff
19131-198889,Q Square-Taipei-4F,Taipei City,TW,Helen Borghoff
27606-244627,14th and Greenhouse,Bentonville,US,Helen Borghoff
25578-240453,"Mariposa Rd & 1-19, Nogales",Nogales,US,Helen Borghoff
23692-214907,Desert Hills Premium - West Village,Cabazon,US,Helen Borghoff
23759-232344,Sierra Lakes & Citrus,Fontana,US,Helen Borghoff
26127-243385,Safeway - San Jose #3095,San Jose,US,Helen Borghoff
6339-180484,Highlands Ranch & University Blvd,Highlands Ranch,US,Helen Borghoff
74833-99499,Safeway - Steamboat Springs #637,Steamboat Springs,US,Helen Borghoff
23852-232305,Giant - Washington DC #2379,Washington,US,Helen Borghoff
3716-145344,Safeway - Washington #693,Washington,US,Helen Borghoff
10736-102245,Jefferson & Fairfield,Fort Wayne,US,Helen Borghoff
75509-42039,Marriott Indianapolis Downtown,Indianapolis,US,Helen Borghoff
76127-90960,Target Ellicott City T-1042,Ellicott City,US,Helen Borghoff
75592-77285,MCI - KC Term B Food Crt,Kansas City,US,Helen Borghoff
75969-107909,CMH A-Concourse,Columbus,US,Helen Borghoff
22656-207925,"Mechanicsburg, Carlisle Place",Mechanicsburg,US,Helen Borghoff
76420-93272,Target Georgetown T-1982,Georgetown,US,Helen Borghoff
74541-59139,Randall's - Katy #3070,Katy,US,Helen Borghoff
13018-155344,Haddock Lobo,Sao Paulo,BR,Connie Gould
4602-94979,Southtrail,Calgary,CA,Connie Gould
4552-95878,Polson Park - Vernon,Vernon,CA,Connie Gould
4538-95043,Cadboro Bay,Victoria,CA,Connie Gould
18181-187485,WTC 2,Jakarta,ID,Connie Gould
33840-96678,Riccarton Mall,Christchurch,NZ,Connie Gould
74227-59039,Safeway - Flagstaff #2028,Flagstaff,US,Connie Gould
75804-97411,SF Courtyard Marriott Lobby,San Francisco,US,Connie Gould
29658-253952,Albertsons - Boise #162,Boise,US,Connie Gould
76183-88408,Target Chicago Near North T-942,Chicago,US,Connie Gould
13854-108469,Bert Kouns & I-49,Shreveport,US,Connie Gould
17244-162784,"Waugh Chapel Town Centre, Rte. 3",Gambrills,US,Connie Gould
8793-72985,"Ann Arbor, Main & Liberty",Ann Arbor,US,Connie Gould
19574-199449,"Sicklerville, NJ",Sicklerville,US,Connie Gould
2333-4740,Rocky River,Rocky River,US,Connie Gould
11296-104022,Forest & Webb Chapel,Dallas,US,Connie Gould
9966-98955,University Dr & Carroll Blvd,Denton,US,Connie Gould
13389-107022,360 & Camp Wisdom,Grand Prairie,US,Connie Gould
6698-185024,Swisher Road & I-35,Hickory Creek,US,Connie Gould
72203-15433,USAA - B Courtyard,San Antonio,US,Connie Gould
48943-265085,Kroger Chesapeake #557,Chesapeake,US,Connie Gould
79647-107919,Safeway - Winnipeg # 701,Winnipeg,CA,Rodney Bradshaw
22878-225146,Cineworld Telford,Telford,GB,Rodney Bradshaw
27498-247854,Corporativo Banamex,Mexico City,MX,Rodney Bradshaw
1361-133893,"القرم, سيتي سنتر",مسقط,OM,Rodney Bradshaw
7158-150807,Europlex,Warszawa,PL,Rodney Bradshaw
47379-258026,Park Forbes,Hatay,TR,Rodney Bradshaw
9197-152608,Tai Mall - 1F,Lujhu Township,TW,Rodney Bradshaw
33412-89240,Far East Century Park,Taipei City,TW,Rodney Bradshaw
25205-237525,Target Peoria T-825,Peoria,US,Rodney Bradshaw
74575-82501,Vons-Garden Grove #2041,Garden Grove,US,Rodney Bradshaw
10547-97408,Larkfield,Larkfield,US,Rodney Bradshaw
9329-95800,"Linda Vista & Napa, San Diego",San Diego,US,Rodney Bradshaw
79660-103243,Safeway - San Ramon #2712,San Ramon,US,Rodney Bradshaw
